Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
104,43.828231,4.912407,4.912407,0.996641,0.984836,0.975672,0.966017,0.983245,0.992972,0.737265,0.939948,0.969344,0.982418,97.430573,
105,44.848192,13.749537,13.749537,0.996761,0.989134,0.980435,0.974366,0.987013,0.996380,0.757985,0.946491,0.972687,0.984050,100.000000,
106,43.921229,5.966052,16.565865,0.996843,0.985573,0.975659,0.969911,0.984609,0.992791,0.744512,0.944211,0.971215,0.983541,99.070622,
107,44.187152,5.966052,5.966052,0.996875,0.988836,0.977351,0.970791,0.990446,0.995450,0.746218,0.948787,0.974591,0.985639,100.000000,
108,44.496366,8.449114,12.500032,0.996970,0.989135,0.978368,0.976971,0.988879,0.995362,0.757002,0.949863,0.974309,0.984961,100.000000,
109,44.309378,8.449114,8.449114,0.996914,0.987965,0.975477,0.970637,0.987353,0.995563,0.751232,0.949279,0.974164,0.984958,100.000000,
110,44.242021,4.425893,8.675035,0.997210,0.986709,0.972005,0.968790,0.986240,0.995271,0.752064,0.949941,0.974728,0.985585,97.764539,
111,43.847369,4.425893,4.425893,0.997225,0.985031,0.970068,0.967798,0.984149,0.993967,0.744775,0.947770,0.973599,0.985027,97.294035,
112,43.887529,6.326634,6.326634,0.996844,0.986252,0.974272,0.971779,0.986069,0.993513,0.747085,0.942506,0.970252,0.982791,99.549768,
113,45.380683,12.095939,12.095939,0.996861,0.990354,0.978146,0.976699,0.990249,0.996720,0.771118,0.952336,0.976300,0.986207,100.000000,
114,44.150536,10.778772,18.578222,0.996536,0.985464,0.972748,0.968279,0.983608,0.993660,0.743008,0.941267,0.969322,0.981791,100.000000,
115,43.303826,10.778772,10.778772,0.996430,0.984687,0.969882,0.965093,0.985230,0.993061,0.733817,0.936658,0.966741,0.980288,100.000000,
116,44.387279,8.831182,12.919312,0.996736,0.989136,0.975364,0.971796,0.988810,0.996698,0.753225,0.947488,0.973676,0.984746,100.000000,
117,43.263471,8.831182,8.831182,0.996398,0.982571,0.971343,0.963476,0.982311,0.990665,0.728020,0.934363,0.965410,0.979653,100.000000,
