Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
186,47.214338,8.051248,8.051248,0.988346,0.981197,0.977119,0.986749,0.994115,0.997843,0.814626,0.966168,0.983603,0.990699,100.000000,
187,47.680020,9.660191,11.714806,0.988237,0.980206,0.974740,0.987892,0.994744,0.997841,0.823455,0.967889,0.984676,0.991338,100.000000,
188,47.259482,5.621306,9.660191,0.985956,0.979460,0.969004,0.983294,0.993354,0.997667,0.817089,0.963351,0.981664,0.989658,99.820253,
189,47.057670,5.621306,5.621306,0.982364,0.980465,0.961367,0.976573,0.991188,0.997428,0.813169,0.959407,0.979499,0.988208,98.803344,
190,46.962840,8.138511,9.206929,0.985805,0.982568,0.969741,0.980252,0.993896,0.997463,0.808224,0.960262,0.980182,0.988788,100.000000,
191,46.114669,3.655436,8.138511,0.984798,0.977439,0.964436,0.982514,0.992784,0.997302,0.787576,0.954912,0.977195,0.986737,96.609832,
192,46.355209,3.655436,3.655436,0.985459,0.975499,0.967953,0.984998,0.992353,0.997486,0.793896,0.959046,0.979602,0.988455,97.015280,
193,46.649207,2.331931,5.374503,0.983614,0.978834,0.965975,0.981781,0.991170,0.997552,0.801931,0.958338,0.979082,0.988276,94.873159,
194,46.364330,2.331931,2.331931,0.983469,0.978198,0.962861,0.984152,0.990203,0.997404,0.795541,0.955609,0.977768,0.987466,94.708320,
195,46.260727,3.859710,3.859710,0.981931,0.973746,0.961760,0.983175,0.989022,0.997688,0.793656,0.957962,0.979333,0.988554,96.497512,
196,46.934032,6.279507,6.279507,0.985064,0.979309,0.957528,0.983145,0.994755,0.997753,0.806843,0.962899,0.982044,0.989917,100.000000,
197,46.628783,6.842648,9.295680,0.985376,0.978647,0.963973,0.984880,0.992818,0.997727,0.799895,0.961488,0.981244,0.989588,100.000000,
198,47.314653,6.842648,6.842648,0.985507,0.980579,0.962419,0.981237,0.995311,0.997754,0.815401,0.965430,0.983208,0.990495,100.000000,
199,46.739617,9.354763,9.354763,0.981822,0.977150,0.960503,0.979604,0.989384,0.997536,0.802002,0.959364,0.979826,0.988404,100.000000,
200,46.757913,3.717541,10.884937,0.981127,0.978629,0.958118,0.977069,0.989787,0.997652,0.802519,0.959181,0.979515,0.988164,96.127049,
201,47.013645,3.717541,3.717541,0.987272,0.979726,0.965573,0.986916,0.995136,0.997761,0.810046,0.964167,0.982892,0.990760,97.847845,
202,46.776186,2.509521,4.865802,0.983622,0.978840,0.961458,0.981105,0.992298,0.997784,0.805419,0.963455,0.982240,0.990144,95.414128,
203,46.540518,2.509521,2.509521,0.983775,0.973374,0.965200,0.982530,0.992007,0.997775,0.800146,0.961219,0.980844,0.989237,95.303893,
204,46.841622,4.896990,4.896990,0.986414,0.979834,0.966791,0.985802,0.994264,0.997676,0.808344,0.962289,0.981553,0.989639,98.996578,
205,49.358380,9.628785,11.158754,0.985528,0.982786,0.971272,0.981343,0.993383,0.998351,0.853039,0.977668,0.989578,0.994486,100.000000,
206,47.614167,7.538148,9.628785,0.985501,0.980596,0.968351,0.983958,0.992643,0.997846,0.830572,0.965843,0.982796,0.990059,100.000000,
207,48.313649,7.538148,7.538148,0.983377,0.985168,0.967764,0.975701,0.990786,0.997718,0.840367,0.967784,0.983814,0.990532,100.000000,
208,47.607948,8.085635,9.695788,0.985231,0.978278,0.971124,0.983923,0.992052,0.997662,0.819994,0.964300,0.982047,0.989545,100.000000,
209,46.538937,1.968228,8.085635,0.985062,0.974837,0.966498,0.986397,0.991745,0.997590,0.797951,0.958635,0.979240,0.988133,94.711726,
210,46.618811,1.968228,1.968228,0.983269,0.976498,0.962614,0.982365,0.991363,0.997487,0.803768,0.956665,0.977958,0.987496,94.206797,
211,47.076112,5.192394,6.696648,0.986239,0.978720,0.965998,0.984552,0.994629,0.997601,0.812969,0.963066,0.982271,0.990163,99.409287,
212,46.482098,5.192394,5.192394,0.979653,0.974050,0.960138,0.974186,0.989127,0.997461,0.799664,0.956333,0.978144,0.987486,97.535975,
213,47.416453,8.523937,8.523937,0.982594,0.979324,0.959901,0.977400,0.992396,0.997480,0.818731,0.961941,0.981342,0.989700,100.000000,
214,48.233968,8.865042,8.865042,0.985023,0.984140,0.970837,0.978708,0.993050,0.997617,0.838516,0.967307,0.984130,0.990904,100.000000,
215,49.869793,5.930918,12.126345,0.986384,0.988383,0.971309,0.979521,0.993735,0.998041,0.877483,0.976694,0.988730,0.993365,100.000000,
216,48.552607,4.873356,5.930918,0.988863,0.985033,0.978145,0.987436,0.994046,0.997952,0.851510,0.972269,0.986228,0.992135,99.993050,
217,48.775238,4.873356,4.873356,0.988869,0.982987,0.972483,0.987582,0.995499,0.998040,0.854144,0.974507,0.987666,0.993023,100.000000,
218,48.015183,5.434457,6.789148,0.986843,0.981594,0.970869,0.985336,0.993865,0.997876,0.841097,0.968404,0.984080,0.990964,100.000000,
219,47.767684,5.434457,5.434457,0.985327,0.980064,0.961331,0.984579,0.993848,0.997672,0.828116,0.967609,0.984173,0.990951,99.694162,
220,46.973554,6.881801,6.881801,0.984100,0.980529,0.966396,0.982145,0.990886,0.997355,0.811921,0.957954,0.977901,0.986389,100.000000,
221,46.563080,7.038742,7.460176,0.980301,0.978557,0.959594,0.973123,0.989723,0.996997,0.802651,0.951230,0.973952,0.984295,99.488431,
222,46.551206,5.959242,7.038742,0.981534,0.975032,0.959832,0.978030,0.990354,0.997076,0.798413,0.954423,0.976298,0.985997,98.687286,
223,47.029905,5.959242,5.959242,0.986266,0.978230,0.966479,0.985740,0.994097,0.997593,0.810226,0.961591,0.980780,0.988873,100.000000,
224,46.530350,1.800109,10.578366,0.983435,0.975088,0.963333,0.981789,0.991424,0.997548,0.797791,0.960285,0.980684,0.989250,94.297817,
225,46.904270,1.800109,1.800109,0.985981,0.977991,0.970938,0.983947,0.993193,0.997657,0.808306,0.962062,0.981605,0.989854,94.946669,
226,46.879926,5.197235,5.197235,0.986556,0.977725,0.969362,0.986415,0.993391,0.997768,0.805567,0.963455,0.982577,0.990500,99.519799,
227,46.958306,4.693008,6.017460,0.988337,0.978231,0.970837,0.988221,0.995692,0.997794,0.806303,0.964726,0.983243,0.990831,99.339298,
228,47.157478,3.743873,4.693008,0.986292,0.976976,0.968588,0.984457,0.994773,0.997992,0.812027,0.968625,0.985352,0.992018,97.896982,
229,47.453618,3.743873,3.743873,0.988830,0.979425,0.972073,0.990653,0.994949,0.998014,0.819358,0.969634,0.985646,0.991997,98.471417,
230,47.598594,6.630372,6.630372,0.989606,0.983415,0.972703,0.988443,0.996785,0.997947,0.823147,0.970704,0.985904,0.991891,100.000000,
231,46.859362,5.787915,9.935079,0.987657,0.979702,0.972952,0.986151,0.994376,0.997961,0.804174,0.967828,0.984710,0.991414,100.000000,
232,46.813158,3.399610,5.787915,0.987967,0.978585,0.974138,0.987506,0.993985,0.997953,0.805577,0.967734,0.984785,0.991587,97.755694,
233,47.140223,3.399610,3.399610,0.989130,0.980798,0.974572,0.987863,0.995565,0.998020,0.814867,0.968574,0.985023,0.991760,98.041571,
234,46.541166,4.540588,5.154762,0.987896,0.979064,0.973189,0.986003,0.994598,0.997662,0.801085,0.961301,0.980928,0.989196,98.799789,
235,46.289947,4.540588,4.540588,0.985880,0.975673,0.965396,0.984716,0.994182,0.997698,0.793704,0.961253,0.981326,0.989585,98.402747,
236,46.842296,8.804283,8.804283,0.986746,0.979048,0.964361,0.986587,0.994410,0.997556,0.804269,0.962855,0.982149,0.990057,100.000000,
237,46.993813,6.864769,8.923146,0.988337,0.980483,0.969236,0.987465,0.995763,0.997765,0.810716,0.966321,0.983734,0.990989,100.000000,
238,47.714427,6.864769,6.864769,0.987058,0.980488,0.970375,0.985058,0.994271,0.997961,0.824319,0.971227,0.986268,0.992297,100.000000,
239,47.656986,4.688584,8.152993,0.987332,0.983724,0.967008,0.984771,0.995329,0.997728,0.823616,0.967291,0.983941,0.990644,99.154881,
240,46.675771,4.688584,4.688584,0.983182,0.978873,0.963418,0.981796,0.990525,0.997531,0.802421,0.959884,0.979613,0.988089,97.805160,
241,47.138188,5.514625,5.514625,0.987752,0.980186,0.973837,0.985510,0.994658,0.997595,0.810529,0.962383,0.981103,0.989049,99.996101,
242,46.867383,9.787524,9.787524,0.986464,0.980151,0.968475,0.985715,0.993493,0.997458,0.803967,0.958807,0.979388,0.988165,100.000000,
243,46.545357,7.366849,9.953120,0.983183,0.977164,0.963483,0.978988,0.991834,0.997371,0.796961,0.955087,0.977434,0.987088,100.000000,
244,46.701917,6.231478,7.366849,0.984010,0.978781,0.965118,0.979751,0.992135,0.997246,0.801318,0.954993,0.976773,0.986224,99.606571,
245,46.636484,6.231478,6.231478,0.985011,0.980909,0.964629,0.980480,0.993651,0.997257,0.800723,0.955858,0.977755,0.986957,99.929868,
246,46.357585,3.962194,9.551147,0.983925,0.976457,0.965880,0.980863,0.992407,0.997037,0.797693,0.950105,0.973906,0.984612,96.481630,
247,46.761052,3.962194,3.962194,0.985141,0.980984,0.962830,0.977745,0.995196,0.997051,0.807491,0.951806,0.974769,0.985104,96.835216,
248,45.655826,14.858706,43.245777,0.988200,0.979285,0.973198,0.988563,0.993792,0.997801,0.788491,0.953850,0.976645,0.986920,100.000000,
249,44.573246,14.858706,14.858706,0.985845,0.976959,0.974587,0.980933,0.993484,0.996443,0.765824,0.931757,0.963923,0.978526,100.000000,
250,43.830811,17.781326,17.781326,0.981460,0.978727,0.962193,0.974853,0.990928,0.995151,0.724748,0.912549,0.952198,0.970817,100.000000,
251,43.769994,15.436342,18.127192,0.975678,0.981535,0.955509,0.969076,0.983098,0.994040,0.718934,0.900159,0.943316,0.964205,100.000000,
252,43.200678,11.450756,15.436342,0.972308,0.972961,0.950020,0.964361,0.982143,0.994099,0.703202,0.895507,0.939342,0.961739,99.197783,
253,42.717941,11.450756,11.450756,0.969841,0.974608,0.943844,0.959486,0.980990,0.993825,0.692181,0.888230,0.934147,0.958519,98.161053,
254,42.929196,11.890079,11.890079,0.975024,0.973817,0.945539,0.964362,0.988104,0.994227,0.695310,0.897862,0.943161,0.965932,100.000000,
255,42.574214,10.826187,13.086386,0.972694,0.974490,0.938119,0.963169,0.985659,0.993861,0.681577,0.888638,0.937052,0.961914,98.468209,
256,42.461033,6.078731,10.826187,0.963851,0.970735,0.933710,0.952736,0.976165,0.993625,0.678874,0.887283,0.935403,0.960331,90.959227,
257,42.034578,4.177921,6.078731,0.964306,0.969219,0.933335,0.954828,0.977862,0.993545,0.670321,0.884998,0.933878,0.959418,88.634805,
258,41.947280,4.177921,4.177921,0.967714,0.965404,0.936257,0.960272,0.981757,0.993778,0.670361,0.887106,0.936062,0.961513,89.624886,
259,43.441755,1.386125,102.771500,0.981642,0.971750,0.958603,0.979637,0.992872,0.996133,0.707342,0.952944,0.976490,0.986286,92.963378,
260,42.875795,1.386125,1.386125,0.979329,0.973342,0.956563,0.976364,0.990180,0.995069,0.705226,0.938087,0.966249,0.978794,91.374447,
261,42.223695,2.499218,2.499218,0.974888,0.970572,0.951686,0.972222,0.985536,0.993379,0.689845,0.924579,0.957517,0.972556,90.930810,
262,41.940550,2.563740,2.563740,0.973176,0.966847,0.953942,0.969995,0.983110,0.993126,0.681856,0.915127,0.950682,0.967815,89.959749,
263,41.418710,3.458471,6.045598,0.969653,0.969255,0.949151,0.963803,0.980286,0.991545,0.678276,0.901125,0.939686,0.959804,89.194628,
264,41.586267,3.458471,3.458471,0.972679,0.968648,0.951130,0.966806,0.984685,0.992257,0.679993,0.905908,0.946187,0.964383,90.487699,
265,41.796483,2.274195,5.851820,0.970277,0.963877,0.949859,0.965524,0.981932,0.992646,0.677037,0.911406,0.951566,0.969046,89.103025,
266,42.115219,2.274195,2.274195,0.973515,0.969276,0.949042,0.966760,0.987107,0.993005,0.683889,0.917575,0.956632,0.972840,90.323941,
267,42.114522,4.521945,4.521945,0.974276,0.967724,0.948447,0.968084,0.987703,0.992557,0.683721,0.916726,0.955559,0.972247,93.179297,
268,42.281334,3.042756,4.586742,0.975941,0.969128,0.949171,0.971721,0.989451,0.993317,0.683504,0.919828,0.957344,0.973306,91.882452,
269,42.036981,3.042756,3.042756,0.975339,0.963004,0.950838,0.970355,0.990001,0.993316,0.674519,0.921801,0.960099,0.975502,92.053659,
270,42.646979,4.191179,5.544684,0.979036,0.969435,0.955230,0.970409,0.993603,0.993699,0.692367,0.927541,0.963208,0.977516,94.578493,
271,42.568524,4.191179,4.191179,0.973842,0.967492,0.947395,0.967537,0.988061,0.993914,0.689187,0.927076,0.963403,0.978297,93.521840,
272,42.762101,3.701359,5.107017,0.974674,0.965792,0.947484,0.967910,0.990684,0.994381,0.693289,0.932939,0.966777,0.980151,93.406581,
273,43.441164,2.886474,3.701359,0.979410,0.971438,0.956164,0.973378,0.993084,0.995023,0.714917,0.943078,0.972536,0.983885,93.987843,
274,43.473315,2.886474,2.886474,0.979696,0.970797,0.957781,0.974398,0.992727,0.995284,0.715458,0.944001,0.972579,0.984149,94.075712,
275,43.682764,6.631812,6.715231,0.981103,0.969114,0.957151,0.978838,0.993624,0.995793,0.721862,0.952551,0.977327,0.986677,99.425475,
276,43.697162,6.631812,6.631812,0.978890,0.970573,0.955296,0.972417,0.992038,0.995705,0.726723,0.946178,0.972202,0.983245,98.426288,
277,43.245609,5.449877,8.216212,0.975551,0.968848,0.950671,0.968651,0.989987,0.995261,0.716156,0.937745,0.967328,0.980332,95.797323,
278,42.965637,2.485380,5.449877,0.974941,0.964998,0.950092,0.970008,0.988783,0.995348,0.709804,0.937820,0.967258,0.980271,91.981316,
279,43.360763,2.485380,2.485380,0.976680,0.971443,0.952333,0.971398,0.989426,0.995522,0.724058,0.939798,0.968527,0.980922,92.464686,
280,43.023827,3.083807,3.768194,0.974048,0.967096,0.952257,0.968769,0.986475,0.995242,0.712963,0.933639,0.964266,0.977789,92.201908,
281,42.858074,3.083807,3.083807,0.972044,0.969080,0.947424,0.965408,0.985111,0.994791,0.711092,0.927062,0.959797,0.975333,91.363610,
282,42.248825,5.858215,5.858215,0.968922,0.962478,0.941622,0.962193,0.984142,0.994147,0.686471,0.916307,0.954282,0.972227,93.577288,
283,48.622432,19.599895,104.081337,0.987660,0.993856,0.976827,0.982280,0.992041,0.998059,0.849869,0.961841,0.979068,0.987347,100.000000,
284,48.010147,19.599895,19.599895,0.983622,0.989629,0.970559,0.975876,0.989781,0.996837,0.826016,0.947923,0.971227,0.982284,100.000000,
285,47.634586,25.046165,25.046165,0.986088,0.986901,0.978627,0.975858,0.993554,0.996679,0.821838,0.943391,0.968836,0.980239,100.000000,
286,46.397871,29.480766,29.817410,0.981312,0.983304,0.965340,0.971430,0.990369,0.996489,0.794215,0.936862,0.965737,0.979153,100.000000,
287,45.881882,25.608513,29.480766,0.980900,0.978846,0.964460,0.974991,0.989008,0.996779,0.792417,0.938455,0.967261,0.980221,100.000000,
288,45.346882,25.068018,25.608513,0.979256,0.978048,0.963848,0.972853,0.987051,0.996770,0.784955,0.935081,0.965570,0.979168,100.000000,
289,45.100888,22.480743,25.068018,0.979283,0.978648,0.957937,0.976862,0.986311,0.997021,0.781420,0.936906,0.966507,0.979893,100.000000,
290,44.329437,15.857156,22.480743,0.975650,0.976943,0.945059,0.973145,0.984028,0.996889,0.766532,0.932200,0.963136,0.977357,100.000000,
291,42.824469,7.067266,15.857156,0.976120,0.972185,0.942917,0.970125,0.988467,0.996904,0.731469,0.931157,0.964021,0.979335,97.630768,
292,42.332176,7.067266,7.067266,0.972765,0.969109,0.941944,0.964922,0.985880,0.996897,0.723253,0.924873,0.960301,0.976998,96.529495,
293,42.835614,8.245901,8.245901,0.978342,0.975211,0.948981,0.973878,0.989087,0.997064,0.736326,0.930094,0.963518,0.979011,99.452742,
294,42.621734,9.219778,9.219778,0.981785,0.973274,0.950047,0.978509,0.992986,0.996951,0.732753,0.928147,0.963109,0.978863,100.000000,
295,42.094632,9.253754,9.253754,0.974744,0.968398,0.943022,0.967385,0.988209,0.996698,0.719542,0.917608,0.955995,0.974558,99.089854,
296,41.729354,11.282062,11.282062,0.977600,0.970918,0.941363,0.970237,0.991696,0.996315,0.713578,0.907702,0.949531,0.970430,100.000000,
297,44.540682,13.883743,48.306690,0.982195,0.979165,0.957213,0.978450,0.991335,0.997541,0.764064,0.949469,0.975098,0.985687,100.000000,
298,42.436648,11.635698,13.883743,0.967561,0.973444,0.931428,0.960873,0.978491,0.996197,0.722501,0.914000,0.951578,0.970205,99.631549,
299,42.001171,5.174407,11.635698,0.970546,0.971075,0.934502,0.963914,0.982822,0.996204,0.710266,0.911801,0.950806,0.970180,92.792515,
300,41.854107,5.174407,5.174407,0.967506,0.972382,0.930947,0.959818,0.979687,0.995952,0.710197,0.904664,0.945407,0.966194,91.577835,
301,43.224059,18.603201,18.603201,0.975512,0.976937,0.940337,0.970773,0.986530,0.995851,0.724497,0.916912,0.955430,0.973678,100.000000,
302,43.620115,27.203560,27.203560,0.973302,0.979716,0.931908,0.970944,0.983657,0.995451,0.722009,0.914787,0.954560,0.972444,100.000000,
303,43.648335,20.222992,29.043533,0.968729,0.977755,0.934589,0.957913,0.980875,0.995566,0.733117,0.913448,0.953965,0.972477,100.000000,
304,42.782942,18.769239,20.222992,0.966226,0.975497,0.938299,0.957740,0.976186,0.995592,0.721021,0.908144,0.948057,0.967377,100.000000,
305,43.524861,18.769239,18.769239,0.969564,0.979859,0.938300,0.956270,0.983193,0.996013,0.732474,0.920362,0.958497,0.975908,100.000000,
306,44.724674,29.329056,29.329056,0.971471,0.981148,0.943720,0.962341,0.982367,0.996362,0.756228,0.934021,0.966697,0.980748,100.000000,
307,45.217806,31.331820,32.774250,0.973345,0.985455,0.945780,0.965960,0.982881,0.996584,0.759591,0.938654,0.969359,0.982515,100.000000,
308,45.763950,27.162228,31.331820,0.976406,0.985424,0.954880,0.969784,0.984082,0.996930,0.780776,0.945500,0.972725,0.983959,100.000000,
309,45.331800,25.252535,27.162228,0.975765,0.985871,0.958086,0.968810,0.981815,0.997048,0.774157,0.945221,0.972248,0.983499,100.000000,
310,45.852458,24.008814,25.252535,0.977274,0.982786,0.949692,0.977667,0.983951,0.997165,0.785110,0.949018,0.974621,0.985286,100.000000,
311,46.638927,22.031654,24.008814,0.977995,0.985520,0.952693,0.973642,0.985811,0.997581,0.800959,0.957604,0.978975,0.987906,100.000000,
312,46.756066,16.503782,22.031654,0.978468,0.985029,0.963382,0.973551,0.983556,0.997840,0.799560,0.958609,0.979571,0.988142,100.000000,
313,46.778116,16.080059,16.503782,0.981005,0.988433,0.955052,0.978753,0.987350,0.997903,0.806876,0.958455,0.978556,0.987181,100.000000,
314,45.325012,16.080059,16.080059,0.973941,0.984437,0.941346,0.964784,0.984840,0.996640,0.775780,0.936395,0.966186,0.979964,100.000000,
315,45.026312,18.738300,18.738300,0.967607,0.981149,0.936462,0.960917,0.976169,0.996031,0.763940,0.928246,0.960478,0.976166,100.000000,
316,45.236457,16.415892,19.974398,0.968362,0.982703,0.938888,0.953211,0.981876,0.995787,0.770205,0.927474,0.959462,0.975191,100.000000,
317,45.561412,14.430894,16.415892,0.968682,0.980668,0.938111,0.963300,0.976503,0.996156,0.770565,0.928655,0.959589,0.974239,100.000000,
318,45.824123,4.036352,14.430894,0.975198,0.982821,0.955919,0.970952,0.980059,0.996554,0.782044,0.932928,0.962263,0.976358,93.450964,
319,45.789368,4.036352,4.036352,0.975530,0.984971,0.956255,0.971045,0.979662,0.996608,0.786193,0.931961,0.960613,0.974415,93.297238,
320,45.820107,9.002466,9.988521,0.971676,0.981138,0.949136,0.967055,0.977083,0.996624,0.779838,0.932886,0.961597,0.975425,98.591576,
321,45.856246,4.250355,9.002466,0.969424,0.988460,0.945215,0.964024,0.972315,0.997032,0.787756,0.938523,0.965047,0.977697,92.712347,
322,45.820931,4.250355,4.250355,0.973902,0.982515,0.948467,0.968050,0.980653,0.997273,0.786822,0.940569,0.967611,0.980427,94.018371,
323,46.244643,11.048513,11.048513,0.974578,0.985376,0.942840,0.969322,0.981984,0.997334,0.797009,0.942656,0.968904,0.981235,100.000000,
324,46.365711,13.748597,13.748597,0.974175,0.981686,0.946251,0.961920,0.985323,0.997330,0.798108,0.941451,0.969130,0.981493,100.000000,
325,45.582083,1.624728,130.832321,0.985013,0.976555,0.971098,0.985563,0.993770,0.997414,0.774352,0.970437,0.985317,0.991191,94.817797,
326,45.095151,1.624728,1.624728,0.985726,0.977603,0.969311,0.985189,0.995979,0.996467,0.775536,0.962006,0.980117,0.987210,94.390514,
327,44.571925,2.210332,2.547167,0.980908,0.971284,0.963664,0.981181,0.991658,0.995876,0.757425,0.955340,0.976560,0.985598,93.795702,
328,44.082016,1.950057,2.210332,0.975930,0.969932,0.957070,0.974954,0.987067,0.995469,0.743581,0.946017,0.970676,0.981879,91.800700,
329,44.144618,1.950057,1.950057,0.975844,0.970189,0.959023,0.973850,0.986598,0.995471,0.751155,0.944982,0.970461,0.981664,91.749168,
330,43.846013,1.701781,2.669111,0.975091,0.969498,0.954068,0.974457,0.986369,0.995153,0.741499,0.940359,0.968062,0.980034,91.023079,
331,43.773247,1.701781,1.701781,0.974035,0.964053,0.953097,0.973059,0.987214,0.995565,0.733564,0.945301,0.971260,0.982038,91.112465,
332,44.134192,1.685158,2.605180,0.977355,0.971528,0.957896,0.975223,0.989040,0.995581,0.749698,0.946749,0.972200,0.982447,91.879848,
333,43.716604,1.685158,1.685158,0.975094,0.968825,0.954335,0.973362,0.987074,0.995284,0.734879,0.940042,0.968031,0.979445,90.956990,
334,43.722683,2.622061,2.622061,0.975261,0.970284,0.953017,0.974320,0.986673,0.995303,0.737954,0.939902,0.968131,0.979049,92.160777,
