Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
128,42.479645,3.963222,3.963222,0.995112,0.988669,0.978452,0.982245,0.989946,0.994014,0.710535,0.953498,0.976849,0.985240,97.684090,
129,42.979082,0.015784,6.135956,0.995893,0.989576,0.979197,0.984322,0.991065,0.994377,0.722752,0.961072,0.981694,0.988524,93.326072,
130,42.996789,0.015784,0.015784,0.995924,0.989619,0.979232,0.984404,0.991014,0.994474,0.723451,0.961093,0.981732,0.988600,93.342454,
131,42.393918,4.087010,6.419744,0.994991,0.987891,0.978084,0.982143,0.989079,0.993031,0.706810,0.952537,0.976860,0.985376,97.675841,
132,42.085868,4.087010,4.087010,0.994706,0.987955,0.978589,0.981850,0.989076,0.993139,0.700126,0.948590,0.974499,0.983597,97.429527,
133,43.035267,0.013644,6.752661,0.995873,0.990218,0.980289,0.985069,0.991226,0.995272,0.724634,0.960505,0.981668,0.988396,93.446934,
134,43.026853,0.013644,0.013644,0.995868,0.990197,0.980236,0.985018,0.991144,0.995323,0.724368,0.960228,0.981515,0.988340,93.430443,
135,41.932864,3.324042,6.147739,0.994375,0.987594,0.978676,0.981659,0.988416,0.992896,0.692612,0.947290,0.974023,0.983608,96.377855,
136,41.949857,3.324042,3.324042,0.994613,0.988189,0.979129,0.981840,0.988700,0.993892,0.694028,0.949866,0.976101,0.985194,96.733681,
137,42.125804,0.015166,3.498574,0.995054,0.988314,0.977634,0.982176,0.989517,0.993980,0.696452,0.952857,0.977851,0.986263,92.701726,
138,42.135288,0.015166,0.015166,0.995077,0.988297,0.977634,0.982153,0.989455,0.993995,0.696831,0.952870,0.977863,0.986406,92.709497,
139,41.422332,3.463883,4.914389,0.994354,0.987321,0.975494,0.980758,0.988148,0.993783,0.680642,0.944083,0.973015,0.983266,96.413549,
140,41.717035,3.463883,3.463883,0.994586,0.988395,0.976399,0.981439,0.990634,0.994002,0.690015,0.946601,0.974060,0.983723,96.735495,
141,42.274528,0.027862,6.089716,0.995405,0.988922,0.976807,0.982097,0.990320,0.995139,0.705608,0.955694,0.979577,0.987493,93.023152,
142,42.403220,0.027862,0.027862,0.995619,0.989208,0.977099,0.982388,0.990676,0.995369,0.711771,0.956880,0.980051,0.987807,93.128549,
143,42.194451,3.528014,6.404233,0.995241,0.989329,0.978980,0.982170,0.990113,0.995635,0.705780,0.954233,0.978679,0.986975,97.506685,
144,42.193179,3.528014,3.528014,0.995210,0.989182,0.977677,0.981675,0.989763,0.996064,0.706482,0.953530,0.978007,0.986234,97.383188,
145,42.513997,0.063337,5.187802,0.995503,0.989254,0.979403,0.983251,0.990543,0.994452,0.710806,0.958876,0.981658,0.988840,93.346461,
146,42.551221,0.063337,0.063337,0.995579,0.989349,0.979396,0.983555,0.990465,0.994605,0.712475,0.959259,0.981874,0.988955,93.385298,
147,42.227819,2.530494,4.243165,0.995292,0.987974,0.976083,0.982598,0.989091,0.993688,0.705806,0.955472,0.979440,0.987496,96.034663,
148,42.393322,2.530494,2.530494,0.995342,0.989223,0.978812,0.983429,0.989856,0.994832,0.711343,0.955572,0.979291,0.987263,96.279271,
149,42.618837,0.031281,5.002601,0.995590,0.989974,0.979487,0.984063,0.991691,0.994859,0.713962,0.958135,0.980777,0.988186,93.363411,
150,42.755526,0.031281,0.031281,0.995824,0.990216,0.979790,0.984683,0.991843,0.994960,0.720254,0.959428,0.981295,0.988469,93.459333,
151,42.203354,3.850438,6.263443,0.995287,0.988967,0.978430,0.982841,0.990245,0.994386,0.706491,0.954197,0.978599,0.986744,97.808101,
152,41.669991,3.850438,3.850438,0.994767,0.986821,0.974597,0.980830,0.987917,0.992856,0.695810,0.945058,0.972520,0.982185,96.678048,
153,42.513702,0.046929,7.080356,0.995512,0.989345,0.979480,0.984150,0.989681,0.994849,0.709200,0.957065,0.980360,0.987875,93.205528,
154,42.517348,0.046929,0.046929,0.995495,0.989344,0.979448,0.984354,0.989803,0.994661,0.709455,0.956958,0.980238,0.987727,93.187510,
