Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
120,40.190349,3.339502,3.339502,0.992299,0.979874,0.959555,0.966670,0.979063,0.992807,0.606671,0.932105,0.967001,0.979432,94.080229,
121,40.930654,0.030867,5.893514,0.993373,0.983737,0.966327,0.971110,0.986092,0.993253,0.625973,0.942332,0.974677,0.984715,91.537499,
122,40.923122,0.030867,0.030867,0.993359,0.983665,0.966153,0.970988,0.986006,0.993249,0.625921,0.942015,0.974526,0.984621,91.507227,
123,39.655985,3.877090,6.060502,0.991719,0.978252,0.959924,0.962376,0.979796,0.990560,0.591990,0.922703,0.962316,0.976268,93.914660,
124,39.582274,3.877090,3.877090,0.991352,0.978336,0.962709,0.963144,0.978005,0.990765,0.592836,0.917210,0.959209,0.974347,93.633733,
125,40.300379,0.009685,6.156541,0.993052,0.979617,0.962457,0.965671,0.980581,0.991097,0.623532,0.932056,0.967560,0.979680,89.890415,
126,40.612471,0.009685,0.009685,0.993472,0.981320,0.964189,0.968435,0.982825,0.991855,0.632678,0.936485,0.970079,0.981302,90.490882,
127,40.974943,3.963222,6.511580,0.993809,0.982983,0.968925,0.972103,0.984207,0.991699,0.646174,0.940410,0.971940,0.982740,95.996497,
128,41.095068,3.963222,3.963222,0.994093,0.984475,0.970166,0.972911,0.984780,0.994339,0.651376,0.942066,0.972662,0.982869,96.365785,
129,41.613153,0.015784,6.135956,0.994990,0.985068,0.971177,0.975216,0.987415,0.992635,0.665455,0.951494,0.978473,0.986970,92.120067,
130,41.620156,0.015784,0.015784,0.995004,0.985062,0.971204,0.975232,0.987326,0.992672,0.665843,0.951467,0.978466,0.986975,92.118306,
131,41.233564,4.087010,6.419744,0.994248,0.983726,0.970564,0.973541,0.985947,0.991398,0.655861,0.943734,0.973963,0.984014,96.507084,
132,40.815579,4.087010,4.087010,0.993739,0.982987,0.970353,0.971834,0.985073,0.991017,0.643250,0.935692,0.969154,0.980580,95.841523,
133,41.475661,0.013644,6.752661,0.994818,0.985008,0.970753,0.975191,0.986371,0.993554,0.664585,0.949209,0.977395,0.985946,91.969022,
134,41.667225,0.013644,0.013644,0.995095,0.985484,0.971607,0.976104,0.986647,0.993838,0.671695,0.951120,0.978315,0.986628,92.163130,
135,41.514003,3.324042,6.147739,0.994637,0.984509,0.972617,0.975305,0.985780,0.992105,0.664348,0.948487,0.976859,0.985879,96.025976,
136,41.509368,3.324042,3.324042,0.994752,0.984791,0.972872,0.976264,0.985390,0.992433,0.665092,0.949405,0.977425,0.986484,96.163210,
137,41.269398,0.015166,3.498574,0.994766,0.984081,0.970307,0.975039,0.985141,0.992349,0.657520,0.948393,0.977069,0.986116,91.777722,
138,41.272424,0.015166,0.015166,0.994777,0.983947,0.970306,0.975015,0.984984,0.992132,0.657680,0.948283,0.976991,0.986158,91.748104,
139,40.328201,3.463883,4.914389,0.993638,0.982567,0.967806,0.971023,0.982684,0.993036,0.632017,0.935105,0.969828,0.981495,95.093805,
140,40.495345,3.463883,3.463883,0.993646,0.984015,0.968033,0.971959,0.986477,0.993305,0.636209,0.935359,0.969745,0.981485,95.401682,
141,41.068205,0.027862,6.089716,0.994611,0.984701,0.969247,0.973994,0.986997,0.993264,0.655034,0.946667,0.976405,0.985379,91.838126,
142,41.300501,0.027862,0.027862,0.994963,0.985321,0.970191,0.974989,0.987472,0.993701,0.664973,0.948977,0.977232,0.985816,92.036262,
143,41.284396,3.528014,6.404233,0.994672,0.985904,0.971539,0.976356,0.987291,0.994226,0.662489,0.946767,0.976120,0.985572,96.519588,
144,41.226778,3.528014,3.528014,0.994694,0.985071,0.969970,0.975238,0.986157,0.993847,0.661824,0.946051,0.975277,0.984879,96.244173,
145,41.591650,0.063337,5.187802,0.995041,0.985933,0.972797,0.977278,0.987544,0.993285,0.669047,0.952361,0.979649,0.987783,92.482829,
146,41.530503,0.063337,0.063337,0.994918,0.985849,0.972629,0.977136,0.987443,0.993271,0.666836,0.951575,0.979301,0.987523,92.429085,
147,40.862784,2.530494,4.243165,0.994336,0.983318,0.967679,0.973864,0.984263,0.992493,0.652312,0.942404,0.973594,0.983907,94.466053,
148,41.048112,2.530494,2.530494,0.994381,0.983903,0.970645,0.973878,0.983742,0.993113,0.656866,0.943100,0.974031,0.983960,94.615252,
149,41.463801,0.031281,5.002601,0.994966,0.986021,0.971230,0.976360,0.987777,0.994070,0.667048,0.949397,0.977674,0.986773,92.285921,
