Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
110,19.387224,0.000000,0.000000,0.743373,0.653548,0.920819,0.708868,0.589141,0.613678,0.343013,0.397976,0.406554,0.404107,0.000000,
111,18.707766,9.978682,10.453358,0.683291,0.687113,0.921192,0.723433,0.629605,0.656467,0.313043,0.358795,0.362092,0.354987,12.062684,
112,43.960286,9.978682,9.978682,0.996496,0.988922,0.979247,0.973440,0.987296,0.996268,0.728033,0.946552,0.973513,0.984661,100.000000,
113,44.273425,0.000000,12.516188,0.996528,0.989174,0.979018,0.976540,0.988780,0.995494,0.741682,0.947551,0.973145,0.983934,92.410536,
114,20.668600,0.000000,0.000000,0.747619,0.638667,0.896067,0.638006,0.562889,0.626505,0.324380,0.383878,0.401460,0.415913,0.000000,
115,20.459322,8.459772,8.459772,0.744426,0.674122,0.912880,0.704476,0.609090,0.654461,0.310612,0.365276,0.383981,0.400327,9.650533,
116,43.491063,0.000000,8.849433,0.996859,0.986026,0.970518,0.968820,0.986397,0.994278,0.724403,0.945340,0.972679,0.984754,91.784197,
117,22.071540,0.000000,0.000000,0.817438,0.659624,0.900937,0.634934,0.539226,0.691854,0.329499,0.409408,0.448518,0.498240,1.431563,
118,18.620662,6.360816,6.360816,0.675672,0.616360,0.860669,0.575969,0.515757,0.636375,0.276094,0.319349,0.327870,0.328370,1.966003,
119,43.999229,10.795515,23.200743,0.996254,0.987101,0.972018,0.970405,0.986583,0.994937,0.726078,0.941174,0.969451,0.981765,100.000000,
120,43.131237,0.000000,10.795515,0.995984,0.985972,0.968947,0.966168,0.987463,0.994273,0.718990,0.935450,0.966507,0.980369,91.131209,
121,18.027872,0.000000,0.000000,0.664283,0.621706,0.880836,0.635966,0.545077,0.612490,0.277220,0.318824,0.326526,0.325509,0.000000,
122,20.251934,11.063001,12.934478,0.774705,0.695656,0.921409,0.713062,0.637090,0.676915,0.352756,0.421899,0.442698,0.460122,14.163368,
123,43.895106,0.000000,11.063001,0.996125,0.988500,0.975850,0.972274,0.986990,0.996626,0.732206,0.941271,0.970969,0.983700,92.139456,
124,18.378574,0.000000,0.000000,0.685473,0.604951,0.898438,0.673014,0.528530,0.566716,0.305348,0.348837,0.353862,0.349196,0.000000,
