Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
173,45.609452,15.602268,15.602268,0.998676,0.989717,0.976812,0.972307,0.989610,0.997262,0.784115,0.972032,0.987841,0.993706,100.000000,
174,51.800227,16.750549,40.592808,0.999575,0.994787,0.990228,0.985282,0.994719,0.998499,0.905413,0.991181,0.996025,0.997901,100.000000,
175,48.973884,2.501017,16.750549,0.999010,0.990346,0.986187,0.980222,0.985417,0.996587,0.859561,0.980751,0.990988,0.995079,97.744865,
176,49.324264,2.501017,2.501017,0.999120,0.991397,0.986452,0.983644,0.989111,0.995622,0.864454,0.983473,0.992415,0.995819,98.112707,
177,48.398231,2.950371,13.007048,0.998958,0.992166,0.986190,0.975295,0.990376,0.998786,0.845693,0.980374,0.991099,0.995186,98.736216,
178,48.765207,2.950371,2.950371,0.999096,0.992499,0.987218,0.982502,0.991430,0.996652,0.852571,0.983529,0.992509,0.995968,98.953457,
179,47.950672,4.137093,8.694402,0.998881,0.988739,0.982134,0.968599,0.985411,0.996984,0.840844,0.978010,0.989905,0.994688,99.412350,
180,48.166555,4.137093,4.137093,0.998978,0.990288,0.985002,0.977604,0.989387,0.995453,0.845133,0.981040,0.991417,0.995475,99.899655,
181,47.519768,10.288238,10.288238,0.998644,0.988660,0.984862,0.973160,0.985116,0.995735,0.821727,0.975693,0.989200,0.994161,100.000000,
182,47.632982,10.803535,12.771809,0.998478,0.985755,0.980963,0.967254,0.980441,0.994381,0.823245,0.977234,0.989979,0.994733,100.000000,
